Report Link	Region	Lead State	TMDL ID	TMDL Name	Document Name	Document Type	TMDL Status	TMDL Date	Fiscal Year	TMDL Type	Pollutant	Pollutant Group	Assessment Unit ID	MatchScoreDescending	likely_model	score1	qual	qualmatch	mike she	mike shematch	answers	answersmatch	gwlf	gwlfmatch	wasp	waspmatch	warmf	warmfmatch	spreadsheet	spreadsheetmatch	swat	swatmatch	gssha	gsshamatch	minteq	minteqmatch	concepts	conceptsmatch	cequalriv	cequalrivmatch	agnps	agnpsmatch	sstemp	sstempmatch	hec-hms	hec-hmsmatch	cequalw2	cequalw2match	oteq	oteqmatch	stepl	steplmatch	usle	uslematch	sustain	sustainmatch	curve number	curve numbermatch	efdc	efdcmatch	cche	cchematch	kineros	kinerosmatch	bathub	bathubmatch	tidal prism	tidal prismmatch	edp riv1	edp riv1match	load duration curve	load duration curvematch	simple method	simple methodmatch	basins	basinsmatch	mike 11	mike 11match	hspf	hspfmatch	swmm	swmmmatch	mass balance	mass balancematch	dwsm	dwsmmatch	hec ras	hec rasmatch	validation	validation_text
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=61082	8	MT	"1,158,411,587"	"FORD CREEK - SUN RIVER PLANNING AREA,MUDDY CREEK - SUN RIVER PLANNING AREA"	Sun_River_Watershed_TPA_Final.pdf	Document	Approved/Established	23-Feb-05	2005	Nonpoint Source	"Nitrogen,Phosphorus,Selenium,Siltation,Suspended Solids,Thermal Modifications,Total Dissolved Solids (TDS)"	"Metals (other than Mercury),Nutrients,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Sediment,Temperature,Turbidity"	"MT41K002_010,MT41K002_020"	100	;sstemp;load duration curve	;49;2	0		0		0		0		0		0		0		0		0		0		0		0		0		49	" SSTEMP , SSTEMP , SSTEMP , SSTEMP , SSTEMP , SSTEMP ,(SSTEMP), SSTEMP , SSTEMP , SSTEMP ,
SSTEMP , SSTEMP , SSTEMP , SSTEMP , SSTEMP , SSTEMP , SSTEMP ,
SSTEMP , SSTEMP ,
SSTEMP , SSTEMP , SSTEMP ,
SSTEMP , SSTEMP , SSTEMP , SSTEMP , SSTEMP , SSTEMP , SSTEMP ,(SSTEMP), SSTEMP , SSTEMP , SSTEMP ,
SSTEMP , SSTEMP , SSTEMP , SSTEMP , SSTEMP , SSTEMP ,
SSTEMP ,
SSTEMP ,
SSTEMP , SSTEMP , SSTEMP ,
SSTEMP , SSTEMP , SSTEMP , SSTEMP , SSTEMP "	0		0		0		0		0		0		0		0		0		0		0		0		0		2	"flow duration curve,flow duration
curve"	0		0		0		0		0		0		0		0		1	 validat
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=61083	8	MT	"1,158,211,583"	"GOAT CREEK (HEADWATERS TO SQUEEZER CREEK) - SWAN LAKE PLANNING AREA,JIM CREEK - SWAN LAKE PLANNING AREA"	Swan_Lake_Watershed_TPA_Final.pdf	Document	Approved/Established	31-Aug-04	2004	Nonpoint Source	Sediment	Sediment	"MT76K003_010,MT76K003_031"	100			0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=61084	8	MT	"110,601,106,511,069,000,000,000,000,000"	"DEEP CREEK - TETON RIVER PLANNING AREA,PRIEST BUTTE LAKES - TETON RIVER PLANNING AREA,TETON RIVER (MUDDY CK TO MOUTH) - TETON RIVER PLANNING AREA,TETON SPRING CREEK (CHOTEAU TO MOUTH) - TETON RIVER PLANNING AREA,TETON SPRING CREEK (HEADWATERS TO CHOTEAU) - TETON RIVER PLANNING AREA,WILLOW CREEK (HEADWATERS TO DEEP CREEK) - TETON RIVER PLANNING AREA"	TetonRiver_Watershed_Final.pdf	Document	Approved/Established	26-Nov-03	2004	Nonpoint Source	"Nitrogen,Phosphorus,Salinity,Salinity/Total Dissolved Solids/Sulfates,Sediment,Selenium,Thermal Modifications,Total Dissolved Solids (TDS)"	"Metals (other than Mercury),Nutrients,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Sediment,Temperature"	"MT41O001_010,MT41O002_010,MT41O002_020,MT41O002_060,MT41O002_070,MT41O004_020"	100			0		0		0		0		0		0		1	 spreadsheet 	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		1	 corroborat
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=61085	8	MT	"10,816,108,171,081,800,000"	"EAST FORK LOLO CREEK - UPPER LOLO CREEK PLANNING AREA,GRANITE CREEK - UPPER LOLO CREEK PLANNING AREA,LEE CREEK - UPPER LOLO CREEK PLANNING AREA,LOST PARK CREEK - UPPER LOLO CREEK PLANNING AREA"	UpperLolo_TPA_Final.pdf	Document	Approved/Established	24-Jun-03	2003	Nonpoint Source	Sedimentation/Siltation	Sediment	"MT76H005_030,MT76H005_040,MT76H005_060,MT76H005_070"	100			0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		1	 validat
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=61086	8	MT	"10,742,107,441,074,700,000"	"DASIY CREEK - COOKE CITY PLANNING AREA,FISHER CREEK - COOKE CITY PLANNING AREA,SODA BUTTE CREEK - COOKE CITY PLANNING AREA,STILLWATER RIVER - COOKE CITY PLANNING AREA"	CookeCity_TPA_Final.pdf	Document	Approved/Established	6-Jan-03	2003	Nonpoint Source	"Aluminum,Cadmium,Copper,Iron,Lead,Manganese,Sediment,Silver,Zinc,pH"	"Metals (other than Mercury),Sediment,pH/Acidity/Caustic Conditions"	"MT43B002_031,MT43C001_010,MT43C002_140,MT43D002_110"	100			0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=61088	8	MT	368	DEEP CREEK	DeepCreek_TMDL_1997.pdf	Document	Approved/Established	16-Oct-97	1998	Not Entered	Sediment	Sediment	"MT41D0043,MT41O0012,MT76F00246,MT76M00220"	100			0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=61120	8	MT	"114,141,141,511,416"	"ARRASTRA CREEK - BLACKFOOT HEADWATERS PLANNING AREA,POORMAN CREEK - BLACKFOOT HEADWATERS PLANNING AREA,WILLOW CREEK - BLACKFOOT HEADWATERS PLANNING AREA"	Blackfoot_HdWtrs_SEDIMENT_Final.pdf	Document	Approved/Established	19-May-04	2004	Nonpoint Source	Sediment	Sediment	"MT76F002_020,MT76F002_030,MT76F002_070"	100			0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		1	 corroborat
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=61121	8	MT	"1,117,811,179,111,800,000,000,000"	"BEARTRAP CREEK (MIKE HORSE CREEK TO MOUTH) - BLACKFOOT HEADWATERS PLANNING AREA,BLACKFOOT RIVER (LANDERS FORK TO NEVADA CREEK) - BLACKFOOT HEADWATERS PLANNING AREA,MIKE HORSE CREEK - BLACKFOOT HEADWATERS PLANNING AREA,POORMAN CREEK (HEADWATERS TO MOUTH) - BLACKFOOT HEADWATERS PLANNING AREA,SANDBAR CREEK (FROM FORKS TO MOUTH) - BLACKFOOT HEADWATERS PLANNING AREA"	BlackfootHdwtrsRestorationPlan_METALS_FINAL.pdf	Document	Approved/Established	10-Oct-03	2004	Nonpoint Source	"Aluminum,Cadmium,Copper,Iron,Lead,Manganese,Zinc"	Metals (other than Mercury)	"MT76F0012,MT76F002_030,MT76F002_040,MT76F002_060,MT76F003_010"	100			0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=61206	9	CA	22582	BALLONA CREEK METALS TMDL	22582 Ballona Metals TMDL CA docs.pdf	Document	Approved/Established	22-Dec-05	2006	Point/Nonpoint Source	"Copper,Lead,Selenium,Zinc"	Metals (other than Mercury)	"CA406.0000E BALLONA CK ES,CA406.0050R BALLONA CREEK,CA406.0070R SEPULVEDA CYN"	100	;load duration curve;hspf	;12;10	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		12	"load-duration curve,LOAD-DURATION CURVE,Load Duration Curve,LOAD-DURATION CURVE,load duration curve,load duration curve,load-duration curve,load duration curve,load-duration curve,Load Duration Curve,load-duration curve,load-duration curve"	0		0		0		10	" HSPF ,(HSPF), HSPF , HSPF , HSPF , HSPF , HSPF ,(HSPF), HSPF , HSPF "	0		0		0		0		4	" validat, validat, validat, validat"
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=61301	9	CA	22587	BALLONA CREEK ESTUARY TOXIC POLLUTANTS TMDL	BCE STATE DOCUMENTS.pdf	Document	Approved/Established	22-Dec-05	2006	Point/Nonpoint Source	Chlordane	Pesticides	CA406.0000E BALLONA CK ES	100	;hspf	;2	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		2	" HSPF , HSPF "	0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=61303	9	CA	22566	LOS ANGELES RIVER AND TRIBUTARIES METALS TMDL	LA RIVER METALS CA DOCUMENTS.pdf	Document	Approved/Established	22-Dec-05	2006	Point/Nonpoint Source	"Aluminum,Cadmium,Copper,Lead,Selenium,Zinc"	Metals (other than Mercury)	"CA-0209-1996,CA409.0010R LS ANGELES R1,CA409.0020R LS ANGELES R2,CA409.0040R COMPTON CREEK,CA409.0080R RIO HONDO R1,CA409.0740R MONROVIA C CK,CA409.1630R BURBNK WEST C,CA409.1920R TUJUNGA WASH,CA409.3930R ALISO CYN WSH,CAR4052100020020130141858,CAR4052100020020130145656,CAR901.100ALISO CREEK"	100	;load duration curve;hspf	;23;8	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		1	 EFDC 	0		0		0		0		0		23	"Load Duration Curve,load-duration curve,Load-Duration Curve,load duration curve,Load-duration curve,Load duration curve,Load-duration curve,Load-duration curve,Load-Duration Curve,load-duration curve,load-duration curve,load duration curve,load-duration curve,Load Duration Curve,load duration curve,load-duration curve,load-duration curve,Load Duration Curve,load-duration curve,Load-duration curve,Load-duration curve,Load-duration curve,Load-duration curve"	0		0		0		8	" HSPF , LSPC ,(LSPC), LSPC ,(HSPF), LSPC , LSPC , LSPC "	0		0		0		0		28	" validat, Validat, Validat, validat, validat, Validat, validat, validat, validat, Validat, Validat, validat, validat, Validat, Validat, Validat, Validat, Validat, Validat, validat, validat, Validat, validat, validat, validat, Validat, Validat, Validat"
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=61306	9	CA	12263	IMPERIAL VALLEY DRAINS SEDIMENTATION/SILTATION TMDL	IMPERIAL VALLEY DRAINS TMDL CA DOCS-S.pdf	Document	Approved/Established	27-Sep-05	2005	Nonpoint Source	Sedimentation/Siltation	Sediment	CAR723.100IMPERIAL VALLEY	100			0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		1	 validat
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=61320	9	CA	12267	LAKE ELSINORE AND CANYON LAKE NUTRIENTS TMDL	LkElsinore-CanyonLk-Nutrients-TMDL-CA-Docs.pdf	Document	Approved/Established	30-Sep-05	2005	Point/Nonpoint Source	Nitrogen	Nutrients	"CAL802.310ELSINORE, LAKE"	100	;hspf	;5	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		1	(EFDC)	0		0		0		0		0		0		0		0		0		5	" LSPC , LSPC , LSPC , LSPC ,(LSPC)"	0		0		0		0		3	" validat, validat, validat"
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=61324	9	CA	12136	SALMON RIVER TEMPERATURE TMDL	SalmonR-Temperature-TMDL-CA-Docs-s.pdf	Document	Approved/Established	3-Aug-05	2005	Nonpoint Source	Temperature	Temperature	CAR1052103419990610171042	100	;sstemp	;77	0		0		0		0		0		0		0		0		0		0		0		0		0		77	" SSTEMP , SSTEMP , SSTEMP , SSTEMP , SSTEMP , SSTEMP ,
SSTEMP , SSTEMP , SSTEMP ,
SSTEMP , SSTEMP , SSTEMP , SSTEMP ,(SSTEMP), SSTEMP , SSTEMP , SSTEMP , SSTEMP , SSTEMP , SSTEMP , SSTEMP , SSTEMP , SSTEMP , SSTEMP , SSTEMP , SSTEMP , SSTEMP , SSTEMP ,
SSTEMP , SSTEMP , SSTEMP , SSTEMP , SSTEMP , SSTEMP , SSTEMP , SSTEMP , SSTEMP , SSTEMP , SSTEMP ,
SSTEMP , SSTEMP , SSTEMP , SSTEMP , SSTEMP ,
SSTEMP , SSTEMP , SSTEMP ,
SSTEMP , SSTEMP , SSTEMP , SSTEMP , SSTEMP , SSTEMP , SSTEMP , SSTEMP ,
SSTEMP , SSTEMP ,
SSTEMP , SSTEMP , SSTEMP , SSTEMP , SSTEMP , SSTEMP ,
SSTEMP , SSTEMP , SSTEMP ,
SSTEMP , SSTEMP , SSTEMP , SSTEMP ,
SSTEMP , SSTEMP ,(SSTEMP), SSTEMP , SSTEMP , SSTEMP , SSTEMP "	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		1	 validat
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=61325	9	CA	12066	UPPER SANTA CLARA RIVER CHLORIDE TMDL	UprSantaClara-Chlorides-TMDL-CA-docs.pdf	Document	Approved/Established	28-Apr-05	2005	Point/Nonpoint Source	Chloride	Salinity/Total Dissolved Solids/Chlorides/Sulfates	CA403.0160R SN CLARA R R3	100			0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=61328	9	CA	11246	LOS OSOS AND WARDEN CREEKS NUTRIENTS TMDL	LosOsos-WardenCk-Nutrients-TMDL-CA-Docs.pdf	Document	Approved/Established	1-Mar-05	2005	Nonpoint Source	Nitrate	Nutrients	"CAR310.220LOS OSOS CREEK,CAR3102301020021002232250"	100			0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=61420	9	CA	11061	LOS ANGELES RIVER AND TRIBUTARIES NITROGEN COMPOUNDS AND RELATED EFFECTS TMDL	LARiver-Nitrogen-TMDL-CA-Docs-S.pdf	Document	Approved/Established	18-Mar-04	2004	Point/Nonpoint Source	"Ammonia Nitrogen,Nitrate,Nitrate/Nitrite,Nitrite"	"Ammonia,Nutrients"	"CA409.0010R LS ANGELES R1,CA409.0020R LS ANGELES R2,CA409.0080R RIO HONDO R1,CA409.0090R RIO HONDO R2,CA409.0930R ARR SECO R1,CA409.1360R LS ANGELES R3,CA409.1390R VERDUGO W R1,CA409.1420R VERDUGO W R2,CA409.1620R LS ANGELES R4,CA409.1630R BURBNK WEST C,CA409.1920R TUJUNGA WASH,CA409.3650R LS ANGELES R5"	100	;efdc	;3	0		0		0		0		1	(WASP)	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		3	"(EFDC), EFDC , EFDC "	0		0		0		0		0		0		0		0		0		0		0		0		0		0		6	" VALIDAT, validat, validat, VALIDAT, validat, validat"
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=61440	9	CA	11041	SANTA CLARA RIVER NITROGEN COMPOUNDS TMDL	SantaClara-Nitrogen-TMDL-CA-Docs-1.pdf	Document	Approved/Established	18-Mar-04	2004	Point/Nonpoint Source	"Ammonia Nitrogen,Nitrate,Nitrate/Nitrite,Nitrite"	"Ammonia,Nutrients"	"CA403.0080R BROWN/LONG CN,CA403.0140R WHEEL TODD CN,CA403.0160R SN CLARA R R3,CA403.1840R SN CLARA R R7,CA403.2690R SN CLARA R R8,CA403.3180R MINT CYN C R1"	100	;warmf	;34	0		0		0		0		0		34	" WARMF , WARMF , WARMF , WARMF ,(WARMF),(WARMF), WARMF ,
WARMF , WARMF , WARMF , WARMF , WARMF ,
WARMF , WARMF , WARMF , WARMF , WARMF , WARMF , WARMF , WARMF , WARMF , WARMF , WARMF , WARMF ,
WARMF , WARMF , WARMF ,
WARMF ,WARMF , WARMF , WARMF , WARMF
, WARMF , WARMF "	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		1	 BASINS 	0		0		0		0		0		0		2	" corroborat, corroborat"
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=61441	9	CA	11041	SANTA CLARA RIVER NITROGEN COMPOUNDS TMDL	SantaClara-Nitrogen-TMDL-CA-Docs-2.pdf	Document	Approved/Established	18-Mar-04	2004	Point/Nonpoint Source	"Ammonia Nitrogen,Nitrate,Nitrate/Nitrite,Nitrite"	"Ammonia,Nutrients"	"CA403.0080R BROWN/LONG CN,CA403.0140R WHEEL TODD CN,CA403.0160R SN CLARA R R3,CA403.1840R SN CLARA R R7,CA403.2690R SN CLARA R R8,CA403.3180R MINT CYN C R1"	100	;warmf;basins;spreadsheet	;53;13;9	0		0		0		0		0		53	" WARMF , WARMF , WARMF , WARMF , WARMF , WARMF , WARMF , WARMF ,(WARMF), WARMF , WARMF ,(WARMF), WARMF , WARMF , WARMF ,
WARMF ,
WARMF , WARMF ,
WARMF , WARMF , WARMF , WARMF , WARMF , WARMF ,WARMF , WARMF , WARMF ,
WARMF , WARMF , WARMF , WARMF , WARMF ,
WARMF , WARMF , WARMF , WARMF , WARMF , WARMF , WARMF , WARMF , WARMF , WARMF , WARMF , WARMF , WARMF , WARMF , WARMF , WARMF , WARMF , WARMF ,(WARMF),(WARMF), WARMF "	9	" spreadsheet , spreadsheet , spreadsheet , spreadsheet , spreadsheet , spreadsheet , spreadsheet , spreadsheet , Spreadsheet "	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		13	" BASINS , BASINS , BASINS , BASINS , BASINS , BASINS , BASINS
, BASINS , BASINS , BASINS , BASINS
, BASINS , BASINS "	0		0		0		0		0		0		1	 corroborat
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=61520	9	CA	11054	UPPER NEWPORT BAY AND SAN DIEGO CREEK DIAZINON AND CHLORPYRIFOS TMDL	Newport-SDCk-OPs-TMDL-CA-docs-s.pdf	Document	Approved/Established	13-Feb-04	2004	Point/Nonpoint Source	"Chlorpyrifos,Diazinon"	Pesticides	"CAE8011400019990323090803,CAR8011100019990211130358,CAR8011100019990211131732"	100			0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=61525	9	CA	11036	MCGRATH STATE BEACH COLIFORM TMDL	McGrath Beach Coliform TMDL staff report.pdf	Document	Approved/Established	28-Nov-03	2004	Point/Nonpoint Source	Total and Fecal Coliform	Pathogens	CA412.0170C MCGRATH BCH	100			0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		1	 validat
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=61529	9	CA	11991	CLEAR LAKE MERCURY	ClearLk-Hg-TMDL-CA-Docs.pdf	Document	Approved/Established	26-Sep-03	2003	Nonpoint Source	Mercury	Mercury	CAL513.520CLEAR LAKE	100	;basins	;5	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		5	" BASINS , BASINS , BASINS , BASINS , BASINS "	0		0		0		0		0		0		4	" validat, validat, validat, validat"
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=61531	9	CA	10114	INDIAN CREEK RESERVOIR PHOSPHORUS	IndianCkRes-Phosphorus-TMDL-CA-Docs.pdf	Document	Approved/Established	25-Jun-03	2003	Nonpoint Source	Phosphorus	Nutrients	CAL632.200INDIAN CREEK RE	100			0		0		0		0		0		0		1	 spreadsheet 	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=61540	9	CA	10072	"CALLEGUAS CREEK, TRIBUTARIES, AND MUGU LAGOON NITROGEN COMPOUNDS AND RELATED EFFECTS TMDL"	Calleguas-Nitrogen-TMDL-CA-Docs.pdf	Document	Approved/Established	20-Jun-03	2003	Point/Nonpoint Source	"Algae,Ammonia,Nitrate/Nitrite,Nitrogen,Organic Enrichment/Low Dissolved Oxygen"	"Algal Growth,Ammonia,Nutrients,Organic Enrichment/Oxygen Depletion"	"CA404.0000E MUGU LAGOON,CA404.0010R DUCK PND OX D,CA404.0080R REVOLON SLGH,CA404.0160R BEARDSLEY CH,CA404.0200R CALLEGUAS R1,CA404.0220R CALLEGUAS R2,CA404.0260R CALLEGUAS R3,CA404.0260R CALLEGUAS R4,CA404.0260R CALLEGUAS R5,CA404.0270R CONEJO CK R1,CA404.0340R CONEJO CK R2,CA404.0400R CONEJO CK R3,CA404.0420R CONEJO CK NF,CA404.0500R CONEJO CK R4,CA404.0590R A LS POSAS R1,CA404.0600R A LS POSAS R2,CA404.0710R ARRYO SIMI R1"	100	;spreadsheet;tidal prism;mass balance	;24;2;2	0		0		0		0		1	"
WASP "	0		24	" Spreadsheet , spreadsheet , spreadsheet , spreadsheet , spreadsheet , spreadsheet , spreadsheet , spreadsheet , spreadsheet , spreadsheet , spreadsheet , spreadsheet , Spreadsheet , spreadsheet , spreadsheet , Spreadsheet), Spreadsheet), Spreadsheet), Spreadsheet), spreadsheet , spreadsheet , spreadsheet , spreadsheet , spreadsheet)"	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		2	" tidal prism , tidal prism "	0		0		0		0		0		0		0		2	"mass balance model,mass balance model"	0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=61544	9	CA	10103	NEW RIVER SEDIMENT TMDL	NewRiver-Sediment-TMDL-CA-Docs-s.pdf	Document	Approved/Established	31-Mar-03	2003	"Nonpoint Source,Point/Nonpoint Source"	"Sediment,Total Suspended Solids (TSS)"	"Sediment,Turbidity"	"CAR723.100IMPERIAL VALLEY,CAR7231000019990205102948"	100			0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=61547	9	CA	3952	SAN LORENZO RIVER WATERSHED NITRATE TMDL	SanLorenzoR-Nitrate-TMDL-CA-Docs-s.pdf	Document	Approved/Established	14-Jan-03	2003	Nonpoint Source	Nitrate	Nutrients	"CAR304.120CARBONERA CREEK,CAR304.120LOMPICO CREEK,CAR304.120SAN LORENZO RIV,CAR304.120SHINGLE MILL CR"	100			0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=61580	8	MT	51600	"Chippewa Creek, headwaters to confluence with Manitoba Gulch - Judith Mountains TPA"	JudithMtnsTMDL_EPA submittal.pdf	Document	Approved/Established	13-Jun-13	2013	"Nonpoint Source,Point/Nonpoint Source"	"Antimony,Arsenic,Cyanide,Iron,Mercury,Sedimentation/Siltation"	"Mercury,Metals (other than Mercury),Sediment,Toxic Inorganics"	MT40B002_040	100	;usle	;7	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		7	" USLE ,(USLE),(USLE), USLE , USLE ,
USLE , USLE "	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		2	" validat, validat"
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=61660	9	CA	10105	HEAVENLY VALLEY CREEK SEDIMENT TMDL	HeavenlyValley-Sed-TMDL-BPA.pdf	Document	Approved/Established	30-Sep-02	2002	Nonpoint Source	Sediment	Sediment	CAR634.100HEAVENLY VALLEY	100			0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=61661	9	CA	10104	NEW RIVER PATHOGENS TMDL	NewRiver-Pathogens-TMDL-CA-Docs.pdf	Document	Approved/Established	14-Aug-02	2002	Point/Nonpoint Source	Pathogens	Pathogens	CAR723.100NEW RIVER (R7)	100			0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=61664	9	CA	3956	Ballona Creek and Wetland Trash TMDL	Ballona-Trash-TMDL-CA-Docs.pdf	Document	Approved/Established	1-Aug-02	2002	Point/Nonpoint Source	Trash	Trash	"CA406.0000E BALLONA CK ES,CA406.0040T BALLONA WETLN,CA406.0050R BALLONA CREEK"	100	;spreadsheet	;2	0		0		0		0		0		0		2	" spreadsheet , spreadsheet "	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	
