Report Link,Other Cause,Dioxins,TMDL Name,Habitat Alterations,TMDL Type,Chlorine,Region,Turbidity,Sediment,Pesticides,Oil and Grease,Pollutant Group,Assessment Unit ID,Toxic Inorganics,Mercury,TMDL ID,MatchScoreDescending,Metals (other than Mercury),Trash,Pathogens,Total Toxics,TMDL Status,pH/Acidity/Caustic Conditions,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Polychlorinated Biphenyls (PCBs),Fiscal Year,Ammonia,Document Name,Temperature,Toxic Organics,Organic Enrichment/Oxygen Depletion,Nutrients,Pollutant,Lead State,Document Type,Noxious Aquatic Plants,number_of_pages
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=61301,0.0,0.0,BALLONA CREEK ESTUARY TOXIC POLLUTANTS TMDL,0.0,Point/Nonpoint Source,0.0,9,0.0,0.0,1.0,0.0,Pesticides,CA406.0000E BALLONA CK ES,0.0,0.0,22587,100.0,0.0,0.0,0.0,0.0,Approved/Established,0.0,0.0,0.0,2006.0,0.0,BCE STATE DOCUMENTS.pdf,0.0,0.0,0.0,0.0,Chlordane,CA,Document,0.0,88
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=61303,0.0,0.0,LOS ANGELES RIVER AND TRIBUTARIES METALS TMDL,0.0,Point/Nonpoint Source,0.0,9,0.0,0.0,0.0,0.0,Metals (other than Mercury),CA-0209-1996;CA409.0010R LS ANGELES R1;CA409.0020R LS ANGELES R2;CA409.0040R COMPTON CREEK;CA409.0080R RIO HONDO R1;CA409.0740R MONROVIA C CK;CA409.1630R BURBNK WEST C;CA409.1920R TUJUNGA WASH;CA409.3930R ALISO CYN WSH;CAR4052100020020130141858;CAR4052100020020130145656;CAR901.100ALISO CREEK,0.0,0.0,22566,1900.0,19.0,0.0,0.0,0.0,Approved/Established,0.0,0.0,0.0,2006.0,0.0,LA RIVER METALS CA DOCUMENTS.pdf,0.0,0.0,0.0,0.0,Aluminum;Cadmium;Copper;Lead;Selenium;Zinc,CA,Document,0.0,132
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=61306,0.0,0.0,IMPERIAL VALLEY DRAINS SEDIMENTATION/SILTATION TMDL,0.0,Nonpoint Source,0.0,9,0.0,2.0,0.0,0.0,Sediment,CAR723.100IMPERIAL VALLEY,0.0,0.0,12263,200.0,0.0,0.0,0.0,0.0,Approved/Established,0.0,0.0,0.0,2005.0,0.0,IMPERIAL VALLEY DRAINS TMDL CA DOCS-S.pdf,0.0,0.0,0.0,0.0,Sedimentation/Siltation,CA,Document,0.0,249
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=61320,0.0,0.0,LAKE ELSINORE AND CANYON LAKE NUTRIENTS TMDL,0.0,Point/Nonpoint Source,0.0,9,0.0,0.0,0.0,0.0,Nutrients,"CAL802.310ELSINORE, LAKE",0.0,0.0,12267,100.0,0.0,0.0,0.0,0.0,Approved/Established,0.0,0.0,0.0,2005.0,0.0,LkElsinore-CanyonLk-Nutrients-TMDL-CA-Docs.pdf,0.0,0.0,0.0,1.0,Nitrogen,CA,Document,0.0,165
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=61324,0.0,0.0,SALMON RIVER TEMPERATURE TMDL,0.0,Nonpoint Source,0.0,9,0.0,0.0,0.0,0.0,Temperature,CAR1052103419990610171042,0.0,0.0,12136,100.0,0.0,0.0,0.0,0.0,Approved/Established,0.0,0.0,0.0,2005.0,0.0,SalmonR-Temperature-TMDL-CA-Docs-s.pdf,1.0,0.0,0.0,0.0,Temperature,CA,Document,0.0,198
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=61325,0.0,0.0,UPPER SANTA CLARA RIVER CHLORIDE TMDL,0.0,Point/Nonpoint Source,0.0,9,0.0,0.0,0.0,0.0,Salinity/Total Dissolved Solids/Chlorides/Sulfates,CA403.0160R SN CLARA R R3,0.0,0.0,12066,100.0,0.0,0.0,0.0,0.0,Approved/Established,0.0,1.0,0.0,2005.0,0.0,UprSantaClara-Chlorides-TMDL-CA-docs.pdf,0.0,0.0,0.0,0.0,Chloride,CA,Document,0.0,61
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=61328,0.0,0.0,LOS OSOS AND WARDEN CREEKS NUTRIENTS TMDL,0.0,Nonpoint Source,0.0,9,0.0,0.0,0.0,0.0,Nutrients,CAR310.220LOS OSOS CREEK;CAR3102301020021002232250,0.0,0.0,11246,200.0,0.0,0.0,0.0,0.0,Approved/Established,0.0,0.0,0.0,2005.0,0.0,LosOsos-WardenCk-Nutrients-TMDL-CA-Docs.pdf,0.0,0.0,0.0,2.0,Nitrate,CA,Document,0.0,27
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=61420,0.0,0.0,LOS ANGELES RIVER AND TRIBUTARIES NITROGEN COMPOUNDS AND RELATED EFFECTS TMDL,0.0,Point/Nonpoint Source,0.0,9,0.0,0.0,0.0,0.0,Ammonia;Nutrients,CA409.0010R LS ANGELES R1;CA409.0020R LS ANGELES R2;CA409.0080R RIO HONDO R1;CA409.0090R RIO HONDO R2;CA409.0930R ARR SECO R1;CA409.1360R LS ANGELES R3;CA409.1390R VERDUGO W R1;CA409.1420R VERDUGO W R2;CA409.1620R LS ANGELES R4;CA409.1630R BURBNK WEST C;CA409.1920R TUJUNGA WASH;CA409.3650R LS ANGELES R5,0.0,0.0,11061,11300.0,0.0,0.0,0.0,0.0,Approved/Established,0.0,0.0,0.0,2004.0,38.0,LARiver-Nitrogen-TMDL-CA-Docs-S.pdf,0.0,0.0,0.0,75.0,Ammonia Nitrogen;Nitrate;Nitrate/Nitrite;Nitrite,CA,Document,0.0,174
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=61440,0.0,0.0,SANTA CLARA RIVER NITROGEN COMPOUNDS TMDL,0.0,Point/Nonpoint Source,0.0,9,0.0,0.0,0.0,0.0,Ammonia;Nutrients,CA403.0080R BROWN/LONG CN;CA403.0140R WHEEL TODD CN;CA403.0160R SN CLARA R R3;CA403.1840R SN CLARA R R7;CA403.2690R SN CLARA R R8;CA403.3180R MINT CYN C R1,0.0,0.0,11041,1800.0,0.0,0.0,0.0,0.0,Approved/Established,0.0,0.0,0.0,2004.0,6.0,SantaClara-Nitrogen-TMDL-CA-Docs-1.pdf,0.0,0.0,0.0,12.0,Ammonia Nitrogen;Nitrate;Nitrate/Nitrite;Nitrite,CA,Document,0.0,177
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=61441,0.0,0.0,SANTA CLARA RIVER NITROGEN COMPOUNDS TMDL,0.0,Point/Nonpoint Source,0.0,9,0.0,0.0,0.0,0.0,Ammonia;Nutrients,CA403.0080R BROWN/LONG CN;CA403.0140R WHEEL TODD CN;CA403.0160R SN CLARA R R3;CA403.1840R SN CLARA R R7;CA403.2690R SN CLARA R R8;CA403.3180R MINT CYN C R1,0.0,0.0,11041,1800.0,0.0,0.0,0.0,0.0,Approved/Established,0.0,0.0,0.0,2004.0,6.0,SantaClara-Nitrogen-TMDL-CA-Docs-2.pdf,0.0,0.0,0.0,12.0,Ammonia Nitrogen;Nitrate;Nitrate/Nitrite;Nitrite,CA,Document,0.0,318
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=61520,0.0,0.0,UPPER NEWPORT BAY AND SAN DIEGO CREEK DIAZINON AND CHLORPYRIFOS TMDL,0.0,Point/Nonpoint Source,0.0,9,0.0,0.0,5.0,0.0,Pesticides,CAE8011400019990323090803;CAR8011100019990211130358;CAR8011100019990211131732,0.0,0.0,11054,500.0,0.0,0.0,0.0,0.0,Approved/Established,0.0,0.0,0.0,2004.0,0.0,Newport-SDCk-OPs-TMDL-CA-docs-s.pdf,0.0,0.0,0.0,0.0,Chlorpyrifos;Diazinon,CA,Document,0.0,74
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=61525,0.0,0.0,MCGRATH STATE BEACH COLIFORM TMDL,0.0,Point/Nonpoint Source,0.0,9,0.0,0.0,0.0,0.0,Pathogens,CA412.0170C MCGRATH BCH,0.0,0.0,11036,100.0,0.0,0.0,1.0,0.0,Approved/Established,0.0,0.0,0.0,2004.0,0.0,McGrath Beach Coliform TMDL staff report.pdf,0.0,0.0,0.0,0.0,Total and Fecal Coliform,CA,Document,0.0,39
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=61529,0.0,0.0,CLEAR LAKE MERCURY,0.0,Nonpoint Source,0.0,9,0.0,0.0,0.0,0.0,Mercury,CAL513.520CLEAR LAKE,0.0,1.0,11991,100.0,0.0,0.0,0.0,0.0,Approved/Established,0.0,0.0,0.0,2003.0,0.0,ClearLk-Hg-TMDL-CA-Docs.pdf,0.0,0.0,0.0,0.0,Mercury,CA,Document,0.0,252
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=61531,0.0,0.0,INDIAN CREEK RESERVOIR PHOSPHORUS,0.0,Nonpoint Source,0.0,9,0.0,0.0,0.0,0.0,Nutrients,CAL632.200INDIAN CREEK RE,0.0,0.0,10114,100.0,0.0,0.0,0.0,0.0,Approved/Established,0.0,0.0,0.0,2003.0,0.0,IndianCkRes-Phosphorus-TMDL-CA-Docs.pdf,0.0,0.0,0.0,1.0,Phosphorus,CA,Document,0.0,91
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=61540,0.0,0.0,"CALLEGUAS CREEK, TRIBUTARIES, AND MUGU LAGOON NITROGEN COMPOUNDS AND RELATED EFFECTS TMDL",0.0,Point/Nonpoint Source,0.0,9,0.0,0.0,0.0,0.0,Algal Growth;Ammonia;Nutrients;Organic Enrichment/Oxygen Depletion,CA404.0000E MUGU LAGOON;CA404.0010R DUCK PND OX D;CA404.0080R REVOLON SLGH;CA404.0160R BEARDSLEY CH;CA404.0200R CALLEGUAS R1;CA404.0220R CALLEGUAS R2;CA404.0260R CALLEGUAS R3;CA404.0260R CALLEGUAS R4;CA404.0260R CALLEGUAS R5;CA404.0270R CONEJO CK R1;CA404.0340R CONEJO CK R2;CA404.0400R CONEJO CK R3;CA404.0420R CONEJO CK NF;CA404.0500R CONEJO CK R4;CA404.0590R A LS POSAS R1;CA404.0600R A LS POSAS R2;CA404.0710R ARRYO SIMI R1,0.0,0.0,10072,2900.0,0.0,0.0,0.0,0.0,Approved/Established,0.0,0.0,0.0,2003.0,10.0,Calleguas-Nitrogen-TMDL-CA-Docs.pdf,0.0,0.0,4.0,9.0,Algae;Ammonia;Nitrate/Nitrite;Nitrogen;Organic Enrichment/Low Dissolved Oxygen,CA,Document,0.0,325
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=61544,0.0,0.0,NEW RIVER SEDIMENT TMDL,0.0,Nonpoint Source;Point/Nonpoint Source,0.0,9,1.0,2.0,0.0,0.0,Sediment;Turbidity,CAR723.100IMPERIAL VALLEY;CAR7231000019990205102948,0.0,0.0,10103,300.0,0.0,0.0,0.0,0.0,Approved/Established,0.0,0.0,0.0,2003.0,0.0,NewRiver-Sediment-TMDL-CA-Docs-s.pdf,0.0,0.0,0.0,0.0,Sediment;Total Suspended Solids (TSS),CA,Document,0.0,198
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=61547,0.0,0.0,SAN LORENZO RIVER WATERSHED NITRATE TMDL,0.0,Nonpoint Source,0.0,9,0.0,0.0,0.0,0.0,Nutrients,CAR304.120CARBONERA CREEK;CAR304.120LOMPICO CREEK;CAR304.120SAN LORENZO RIV;CAR304.120SHINGLE MILL CR,0.0,0.0,3952,400.0,0.0,0.0,0.0,0.0,Approved/Established,0.0,0.0,0.0,2003.0,0.0,SanLorenzoR-Nitrate-TMDL-CA-Docs-s.pdf,0.0,0.0,0.0,4.0,Nitrate,CA,Document,0.0,93
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=61580,0.0,0.0,"Chippewa Creek, headwaters to confluence with Manitoba Gulch - Judith Mountains TPA",0.0,Nonpoint Source;Point/Nonpoint Source,0.0,8,0.0,1.0,0.0,0.0,Mercury;Metals (other than Mercury);Sediment;Toxic Inorganics,MT40B002_040,2.0,1.0,51600,600.0,2.0,0.0,0.0,0.0,Approved/Established,0.0,0.0,0.0,2013.0,0.0,JudithMtnsTMDL_EPA submittal.pdf,0.0,0.0,0.0,0.0,Antimony;Arsenic;Cyanide;Iron;Mercury;Sedimentation/Siltation,MT,Document,0.0,138
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=61660,0.0,0.0,HEAVENLY VALLEY CREEK SEDIMENT TMDL,0.0,Nonpoint Source,0.0,9,0.0,1.0,0.0,0.0,Sediment,CAR634.100HEAVENLY VALLEY,0.0,0.0,10105,100.0,0.0,0.0,0.0,0.0,Approved/Established,0.0,0.0,0.0,2002.0,0.0,HeavenlyValley-Sed-TMDL-BPA.pdf,0.0,0.0,0.0,0.0,Sediment,CA,Document,0.0,12
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=61661,0.0,0.0,NEW RIVER PATHOGENS TMDL,0.0,Point/Nonpoint Source,0.0,9,0.0,0.0,0.0,0.0,Pathogens,CAR723.100NEW RIVER (R7),0.0,0.0,10104,100.0,0.0,0.0,1.0,0.0,Approved/Established,0.0,0.0,0.0,2002.0,0.0,NewRiver-Pathogens-TMDL-CA-Docs.pdf,0.0,0.0,0.0,0.0,Pathogens,CA,Document,0.0,115
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=61664,0.0,0.0,Ballona Creek and Wetland Trash TMDL,0.0,Point/Nonpoint Source,0.0,9,0.0,0.0,0.0,0.0,Trash,CA406.0000E BALLONA CK ES;CA406.0040T BALLONA WETLN;CA406.0050R BALLONA CREEK,0.0,0.0,3956,300.0,0.0,3.0,0.0,0.0,Approved/Established,0.0,0.0,0.0,2002.0,0.0,Ballona-Trash-TMDL-CA-Docs.pdf,0.0,0.0,0.0,0.0,Trash,CA,Document,0.0,55
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=61680,0.0,0.0,Los Angeles River Trash TMDL,0.0,Point/Nonpoint Source,0.0,9,0.0,0.0,0.0,0.0,Trash,CA409.0010R LS ANGELES R1;CA409.0020R LS ANGELES R2;CA409.0080R RIO HONDO R1;CA409.0490L PECK RD PK LK;CA409.0890L LINCOLN PK LK;CA409.0910L ECHO PARK LK;CA409.0930R ARR SECO R1;CA409.0970R ARR SECO R2;CA409.1360R LS ANGELES R3;CA409.1390R VERDUGO W R1;CA409.1420R VERDUGO W R2;CA409.1620R LS ANGELES R4;CA409.1630R BURBNK WEST C;CA409.1920R TUJUNGA WASH;CAE4051200020020226101749;CAR4052100019990202093310,0.0,0.0,10087,1600.0,0.0,16.0,0.0,0.0,Approved/Established,0.0,0.0,0.0,2002.0,0.0,LARiver-Trash-2002-TMDL-CA-docs.pdf,0.0,0.0,0.0,0.0,Trash,CA,Document,0.0,59
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=61742,0.0,0.0,San Joaquin River (Lower) Selenium TMDL,0.0,Nonpoint Source,0.0,9,0.0,0.0,0.0,0.0,Metals (other than Mercury),CAR544.000SAN JOAQUIN RIV,0.0,0.0,12052,100.0,1.0,0.0,0.0,0.0,Approved/Established,0.0,0.0,0.0,2002.0,0.0,LwrSanJoaquinRiver-Selenium-TMDL-CA.pdf,0.0,0.0,0.0,0.0,Selenium,CA,Document,0.0,40
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=61747,0.0,0.0,E.F. SAN GABRIEL RIVER TRASH,0.0,Nonpoint Source,0.0,9,0.0,0.0,0.0,0.0,Trash,CA410.1980R S GABRIEL EF,0.0,0.0,3910,100.0,0.0,1.0,0.0,0.0,Approved/Established,0.0,0.0,0.0,2001.0,0.0,EFSanGabriel-Trash-TMDL-CA-Docs.pdf,0.0,0.0,0.0,0.0,Trash,CA,Document,0.0,23
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=61768,0.0,0.0,NEWPORT BAY FECAL COLIFORM TMDL,0.0,Point/Nonpoint Source,0.0,9,0.0,0.0,0.0,0.0,Pathogens,"CAB801.110NEWPORT BAY, LO;CAE801.110UPPER NEWPORT B",0.0,0.0,741,200.0,0.0,0.0,2.0,0.0,Approved/Established,0.0,0.0,0.0,2000.0,0.0,NB PATH 99_010_attachment.pdf,0.0,0.0,0.0,0.0,Fecal Coliform,CA,Document,0.0,14
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=61780,0.0,0.0,UPPER DUCK RIVER WATERSHED FECAL COLIFORM TMDL,0.0,Point/Nonpoint Source,0.0,4,0.0,0.0,0.0,0.0,Pathogens,TN06040002002_3000;TN06040002027_1000;TN06040002032_0300;TN06040002032_2000;TN06040002033_0300;TN06040002038_0300;TN06040002038_1000;TN06040002039_0100;TN06040002039_0200;TN06040002039_0250;TN06040002039_0300;TN06040002039_3000;TN06040002046_1000;TN06040002047_0300;TN06040002047_1000;TN06040002048_0100;TN06040002049_0400;TN06040002502_1000,0.0,0.0,10048,1800.0,0.0,0.0,18.0,0.0,Approved/Established,0.0,0.0,0.0,2004.0,0.0,10048_UpDuck_Fecal05.pdf,0.0,0.0,0.0,0.0,Fecal Coliform,TN,Document,0.0,120
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=61800,0.0,0.0,Waste Reduction Strategy for The Laguna De Santa Rosa,0.0,Point/Nonpoint Source,0.0,9,0.0,0.0,0.0,0.0,Ammonia;Nutrients,CAR1142102019980709171122,0.0,0.0,613,400.0,0.0,0.0,0.0,0.0,Approved/Established,0.0,0.0,0.0,1995.0,2.0,LagunaWasteReductionStrategy-s.pdf,0.0,0.0,0.0,2.0,"Ammonia;Nitrogen, Total",CA,Document,0.0,181
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=62060,0.0,0.0,CAMP CREEK CW-235,0.0,Nonpoint Source,0.0,4,0.0,0.0,0.0,0.0,Pathogens,SC-CW-235,0.0,0.0,209,100.0,0.0,0.0,1.0,0.0,Approved/Established,0.0,0.0,0.0,1999.0,0.0,209_tmdlcamp.pdf,0.0,0.0,0.0,0.0,Fecal Coliform,SC,Document,0.0,19
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=62064,0.0,0.0,"BUSH RIVER: STATIONS S-046, S-102",0.0,Not Entered,0.0,4,0.0,0.0,0.0,0.0,Pathogens,SC-S-046;SC-S-102,0.0,0.0,1514,200.0,0.0,0.0,2.0,0.0,Approved/Established,0.0,0.0,0.0,2001.0,0.0,1514_tmdlbush2.pdf,0.0,0.0,0.0,0.0,Fecal Coliform,SC,Document,0.0,40
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=62065,0.0,0.0,CEDAR CREEK (STATION B-320),0.0,Nonpoint Source,0.0,4,0.0,0.0,0.0,0.0,Pathogens,SC-B-320,0.0,0.0,1452,100.0,0.0,0.0,1.0,0.0,Approved/Established,0.0,0.0,0.0,2001.0,0.0,1452_tmdlcedarck.pdf,0.0,0.0,0.0,0.0,Fecal Coliform,SC,Document,0.0,19
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=62066,0.0,0.0,LAKE EDGAR BROWN,0.0,Nonpoint Source,0.0,4,0.0,0.0,0.0,0.0,Nutrients;pH/Acidity/Caustic Conditions,SC-CL-064,0.0,0.0,621,200.0,0.0,0.0,0.0,0.0,Approved/Established,1.0,0.0,0.0,2001.0,0.0,621_tmdlake_edgar.pdf,0.0,0.0,0.0,1.0,Phosphorus;pH,SC,Document,0.0,50
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=62067,0.0,0.0,LITTLE EASTATOE CREEK (SV-341),0.0,Not Entered,0.0,4,0.0,0.0,0.0,0.0,Pathogens,SC-SV-341,0.0,0.0,1544,100.0,0.0,0.0,1.0,0.0,Approved/Established,0.0,0.0,0.0,2001.0,0.0,1544_tmdlleastatoe.pdf,0.0,0.0,0.0,0.0,Fecal Coliform,SC,Document,0.0,23
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=62068,0.0,0.0,FISHING CREEK AND TRIBUTARIES,0.0,Point/Nonpoint Source,0.0,4,0.0,0.0,0.0,0.0,Pathogens,SC-CW-005;SC-CW-006;SC-CW-008;SC-CW-029;SC-CW-096;SC-CW-212;SC-CW-224;SC-CW-225;SC-CW-227;SC-CW-233;SC-CW-234,0.0,0.0,2415,1100.0,0.0,0.0,11.0,0.0,Approved/Established,0.0,0.0,0.0,2002.0,0.0,2415_tmdlfishingck.pdf,0.0,0.0,0.0,0.0,Fecal Coliform,SC,Document,0.0,31
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=62080,0.0,0.0,ALLISON CREEK,0.0,Nonpoint Source,0.0,4,0.0,0.0,0.0,0.0,Pathogens,SC-CW-171,0.0,0.0,9770,100.0,0.0,0.0,1.0,0.0,Approved/Established,0.0,0.0,0.0,2004.0,0.0,9770_tmdl_allisoncreek.pdf,0.0,0.0,0.0,0.0,Fecal Coliform,SC,Document,0.0,24
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=62180,0.0,0.0,"TOTAL MAXIMUM DAILY LOAD FOR FECAL COLIFORM IN CUFFYTOWN CREEK, WATERSHED CHARACTERIZATION DOCUMENT CUFFYTOWN CREEK (HYDROLOGIC UNIT CODE: 03060107-010-050, -060, -070 & STATION SV-351) FECAL COLIFORM BACTERIA",0.0,Nonpoint Source,0.0,4,0.0,0.0,0.0,0.0,Pathogens,SC-SV-351,0.0,0.0,11421,100.0,0.0,0.0,1.0,0.0,Approved/Established,0.0,0.0,0.0,2005.0,0.0,11421_tmdl_cuffytown_fc.pdf,0.0,0.0,0.0,0.0,Fecal Coliform,SC,Document,0.0,26
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=62320,0.0,0.0,"TMDL for Oak Creek-Slide Rock State Park, Parameters: Escherichia coliform",0.0,Nonpoint Source,0.0,9,0.0,0.0,0.0,0.0,Pathogens,AZ15060202-018,0.0,0.0,886,400.0,0.0,0.0,4.0,0.0,Withdrawn,0.0,0.0,0.0,2000.0,0.0,oak-bact-1999-tmdl.pdf,0.0,0.0,0.0,0.0,Escherichia Coli (E. Coli);Total Coliform,AZ,Document,0.0,71
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=62341,0.0,0.0,Barr Lake Phased Phosphorous TMDL,0.0,Point/Nonpoint Source,0.0,8,0.0,0.0,0.0,0.0,Nutrients,COSPMS04_0600,0.0,0.0,52500,200.0,0.0,0.0,0.0,0.0,Approved/Established,0.0,0.0,0.0,2013.0,0.0,"COSPMS04_Barr Lake and Milton Reservoir pH TMDL_Final_May 2, 2013.pdf",0.0,0.0,0.0,2.0,"Phosphorus, Total",CO,Document,0.0,89
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=62541,0.0,0.0,LUMBER RIVER WATERSHED (35 SEGMENTS),0.0,Point/Nonpoint Source,0.0,4,0.0,0.0,0.0,0.0,Mercury,NC_14-(10.3);NC_14-(11);NC_14-(13)a;NC_14-(13)b;NC_14-(13)c;NC_14-(13)d;NC_14-(13)e;NC_14-(13)f;NC_14-(28);NC_14-(4.5)b;NC_14-(4.5)c;NC_14-(4.5)d;NC_14-(7)a;NC_14-2-(1);NC_14-2-(10.5);NC_14-2-(6.5);NC_14-2-(9);NC_14-2-11-(5);NC_14-2-11-2;NC_14-22a;NC_14-22b;NC_14-27;NC_14-30a;NC_14-30b;NC_15-(1)a;NC_15-(1)b;NC_15-(1)c;NC_15-(1)d;NC_15-(1)e;NC_15-(18);NC_15-2-6;NC_15-4a;NC_15-4b;NC_15-4c;NC_PIT LINKS_MOORE,0.0,35.0,1560,3500.0,0.0,0.0,0.0,0.0,Approved/Established,0.0,0.0,0.0,2000.0,0.0,1560_lumberriver_mercury.pdf,0.0,0.0,0.0,0.0,Mercury,NC,Document,0.0,44
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=62542,0.0,0.0,"FECAL COLIFORM TOTAL MAXIMUM DAILY LOAD FOR THE IRWIN, MCALPINE, LITTLE SUGAR AND SUGAR CREEK WATERSHEDS, MECKLENBURG COUNTY",0.0,Point/Nonpoint Source,0.0,4,0.0,0.0,0.0,0.0,Pathogens,NC_11-137-1;NC_11-137-8a;NC_11-137-8b;NC_11-137-8c;NC_11-137-9a;NC_11-137-9b;NC_11-137-9c;NC_11-137-9d;NC_11-137b;NC_11-137c,0.0,0.0,9797,1000.0,0.0,0.0,10.0,0.0,Approved/Established,0.0,0.0,0.0,2002.0,0.0,9797_irwin_fecal.pdf,0.0,0.0,0.0,0.0,Fecal Coliform,NC,Document,0.0,58
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=62543,0.0,0.0,FOURTH CREEK,0.0,Point/Nonpoint Source,0.0,4,0.0,0.0,0.0,0.0,Pathogens,NC_12-108-20-(1)b,0.0,0.0,4300,100.0,0.0,0.0,1.0,0.0,Approved/Established,0.0,0.0,0.0,2002.0,0.0,4300_fourthcreek_fecal.pdf,0.0,0.0,0.0,0.0,Fecal Coliform,NC,Document,0.0,79
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=62544,0.0,0.0,GRANTS CREEK,0.0,Point/Nonpoint Source,0.0,4,0.0,0.0,0.0,0.0,Pathogens,NC_12-110,0.0,0.0,3718,100.0,0.0,0.0,1.0,0.0,Approved/Established,0.0,0.0,0.0,2002.0,0.0,3718_grantscreek_fecal.pdf,0.0,0.0,0.0,0.0,Fecal Coliform,NC,Document,0.0,51
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=62545,0.0,0.0,LITTLE TROUBLESOME CREEK,0.0,Not Entered,0.0,4,0.0,0.0,0.0,0.0,Pathogens,NC_16-7b,0.0,0.0,1880,100.0,0.0,0.0,1.0,0.0,Approved/Established,0.0,0.0,0.0,2002.0,0.0,1880_littletroublesome_fecal.pdf,0.0,0.0,0.0,0.0,Fecal Coliform,NC,Document,0.0,43
